id,time,longitude,latitude,depth,magnitude,place
nn00725478,2020-05-15 16:09:20.600,-117.887,38.1765,6.7,2.7,"30 km SE of Mina, Nevada"
nn00735763,2020-05-15 16:07:52.260,-117.8659,38.2012,14.0,3.0,"29 km SE of Mina, Nevada"
us70009gxc,2020-05-15 16:07:51.265,-117.9749,38.0334,10.0,2.9,"41 km SSE of Mina, Nevada"
nn00725475,2020-05-15 16:01:38.734,-117.981,38.1631,0.0,2.6,"27 km SSE of Mina, Nevada"
nn00725472,2020-05-15 15:59:17.005,-117.7504,38.2116,2.1,2.8,"37 km ESE of Mina, Nevada"
nn00725471,2020-05-15 15:57:26.264,-118.0673,38.1828,0.0,2.5,"23 km S of Mina, Nevada"
nn00725469,2020-05-15 15:56:36.104,-117.8817,38.1523,5.1,2.7,"33 km SE of Mina, Nevada"
nn00725468,2020-05-15 15:52:28.065,-117.8694,38.1791,8.5,2.5,"31 km SE of Mina, Nevada"
us70009gwi,2020-05-15 15:49:14.270,-117.7412,38.2079,6.56,3.0,"38 km ESE of Mina, Nevada"
nn00725464,2020-05-15 15:38:34.735,-117.9224,38.1813,5.1,3.0,"28 km SE of Mina, Nevada"
us70009gw7,2020-05-15 15:37:39.320,-117.8624,38.1732,7.86,2.6,"32 km SE of Mina, Nevada"
nn00748049,2020-05-15 15:35:13.670,-117.852,38.1682,5.8,2.9,"33 km SE of Mina, Nevada"
nn00748048,2020-05-15 15:33:01.093,-117.8029,38.169,7.1,2.7,"36 km SE of Mina, Nevada"
nn00725454,2020-05-15 15:23:24.676,-117.8006,38.1667,7.6,4.8,"36 km SE of Mina, Nevada"
us70009gv3,2020-05-15 15:21:26.170,-118.0801,38.1129,8.27,3.0,"30 km S of Mina, Nevada"
nn00725446,2020-05-15 15:19:44.660,-117.8539,38.1765,2.2,2.7,"32 km SE of Mina, Nevada"
nn00725442,2020-05-15 15:16:05.341,-117.9492,38.1461,2.8,3.1,"30 km SSE of Mina, Nevada"
nn00725434,2020-05-15 15:07:25.705,-117.898,38.1562,2.9,3.9,"31 km SE of Mina, Nevada"
nn00725433,2020-05-15 15:05:26.957,-117.9695,38.1557,13.1,2.8,"28 km SSE of Mina, Nevada"
nn00725426,2020-05-15 14:58:50.525,-117.954,38.1683,6.5,3.3,"28 km SSE of Mina, Nevada"
us70009gt1,2020-05-15 14:56:56.332,-117.9346,38.2587,10.0,2.7,"21 km SE of Mina, Nevada"
nn00725420,2020-05-15 14:47:54.176,-117.9537,38.1473,6.1,2.7,"30 km SSE of Mina, Nevada"
nn00725417,2020-05-15 14:36:13.829,-117.7872,38.2239,6.5,2.9,"33 km ESE of Mina, Nevada"
nn00725415,2020-05-15 14:30:53.804,-117.7224,38.188,4.7,3.1,"40 km ESE of Mina, Nevada"
nn00725988,2020-05-15 14:25:46.467,-117.7408,38.1726,4.7,2.6,"40 km SE of Mina, Nevada"
nn00746659,2020-05-15 14:22:16.971,-117.9801,38.1547,6.3,3.0,"28 km SSE of Mina, Nevada"
nn00725407,2020-05-15 14:10:49.253,-117.9366,38.1536,7.3,2.6,"30 km SSE of Mina, Nevada"
nn00725402,2020-05-15 14:09:28.229,-117.9758,38.1881,3.4,3.0,"25 km SSE of Mina, Nevada"
nn00725400,2020-05-15 14:04:08.254,-117.8111,38.2484,7.1,3.2,"30 km ESE of Mina, Nevada"
nn00725399,2020-05-15 14:00:28.358,-118.0012,38.1587,10.0,3.4,"27 km SSE of Mina, Nevada"
nn00725393,2020-05-15 13:58:03.972,-117.9298,38.1472,7.3,2.7,"31 km SSE of Mina, Nevada"
nn00744355,2020-05-15 13:55:24.549,-117.9319,38.1443,2.4,2.7,"31 km SSE of Mina, Nevada"
nn00725387,2020-05-15 13:51:37.151,-117.9421,38.1692,6.7,4.2,"28 km SSE of Mina, Nevada"
nn00744353,2020-05-15 13:46:59.627,-117.7591,38.1875,5.6,2.9,"37 km SE of Mina, Nevada"
nn00725380,2020-05-15 13:45:45.973,-117.7378,38.1836,7.1,3.4,"39 km SE of Mina, Nevada"
nn00725379,2020-05-15 13:43:22.970,-117.9289,38.1421,4.5,2.6,"31 km SSE of Mina, Nevada"
nn00725376,2020-05-15 13:40:16.499,-117.9475,38.1926,17.5,2.8,"26 km SSE of Mina, Nevada"
nn00725373,2020-05-15 13:39:04.457,-117.9485,38.1437,6.1,3.9,"30 km SSE of Mina, Nevada"
nn00725367,2020-05-15 13:35:24.791,-117.7759,38.2234,8.6,3.8,"34 km ESE of Mina, Nevada"
nn00744345,2020-05-15 13:32:57.741,-117.7684,38.1852,0.0,2.7,"37 km SE of Mina, Nevada"
nn00725363,2020-05-15 13:32:03.198,-117.8617,38.1715,3.9,3.2,"32 km SE of Mina, Nevada"
nn00725360,2020-05-15 13:28:17.315,-117.9571,38.185,8.6,3.3,"26 km SSE of Mina, Nevada"
nn00744344,2020-05-15 13:27:45.175,-117.7962,38.2031,9.4,2.5,"34 km SE of Mina, Nevada"
nn00725359,2020-05-15 13:24:42.318,-117.8574,38.168,5.0,3.3,"33 km SE of Mina, Nevada"
nn00725357,2020-05-15 13:21:42.609,-117.9473,38.1454,8.7,2.8,"30 km SSE of Mina, Nevada"
nn00725354,2020-05-15 13:18:57.715,-117.9177,38.1737,8.5,3.0,"29 km SE of Mina, Nevada"
nn00725352,2020-05-15 13:17:11.105,-117.8841,38.1566,8.0,2.6,"32 km SE of Mina, Nevada"
nn00744339,2020-05-15 13:13:58.264,-118.0493,38.1552,15.8,2.6,"26 km S of Mina, Nevada"
nn00744336,2020-05-15 13:11:59.315,-117.9311,38.1291,5.6,2.5,"32 km SSE of Mina, Nevada"
nn00725349,2020-05-15 13:08:57.543,-117.8585,38.1632,3.7,2.7,"33 km SE of Mina, Nevada"
nn00725345,2020-05-15 13:02:12.301,-117.7952,38.1663,7.6,4.3,"37 km SE of Mina, Nevada"
nn00725344,2020-05-15 13:00:53.989,-117.8429,38.1635,0.0,2.9,"34 km SE of Mina, Nevada"
nn00725343,2020-05-15 12:58:25.668,-117.7472,38.1721,0.0,3.0,"39 km SE of Mina, Nevada"
nn00725341,2020-05-15 12:54:19.770,-118.039,38.1525,4.9,3.3,"27 km SSE of Mina, Nevada"
nn00725340,2020-05-15 12:50:21.033,-117.8076,38.1604,9.4,3.1,"36 km SE of Mina, Nevada"
nn00725337,2020-05-15 12:47:34.114,-117.7855,38.1977,6.3,3.3,"35 km SE of Mina, Nevada"
nn00725335,2020-05-15 12:45:06.622,-117.8634,38.177,17.7,3.0,"31 km SE of Mina, Nevada"
nn00725333,2020-05-15 12:42:03.848,-118.0052,38.1661,12.2,2.9,"26 km SSE of Mina, Nevada"
nn00725331,2020-05-15 12:39:18.150,-117.9094,38.152,16.6,2.8,"31 km SSE of Mina, Nevada"
nn00743781,2020-05-15 12:39:06.890,-117.8915,38.2247,17.5,2.8,"26 km SE of Mina, Nevada"
nn00743778,2020-05-15 12:38:12.461,-117.8161,38.1919,1.2,2.7,"33 km SE of Mina, Nevada"
nn00742923,2020-05-15 12:37:00.994,-117.7749,38.1635,2.6,2.5,"38 km SE of Mina, Nevada"
us70009gls,2020-05-15 12:36:27.484,-117.9126,38.1752,10.0,3.0,"29 km SE of Mina, Nevada"
nn00725328,2020-05-15 12:31:37.133,-117.8683,38.1714,18.0,3.1,"32 km SE of Mina, Nevada"
nn00742910,2020-05-15 12:21:09.775,-118.0118,38.1404,0.0,2.6,"29 km SSE of Mina, Nevada"
nn00725327,2020-05-15 12:13:57.266,-117.9402,38.1472,7.2,2.8,"30 km SSE of Mina, Nevada"
nn00725325,2020-05-15 12:12:42.327,-117.898,38.1916,5.5,3.2,"28 km SE of Mina, Nevada"
nn00725323,2020-05-15 12:10:24.755,-117.8707,38.1621,18.2,3.5,"32 km SE of Mina, Nevada"
nn00742953,2020-05-15 12:10:06.074,-117.8934,38.1589,10.8,2.5,"31 km SE of Mina, Nevada"
nn00742949,2020-05-15 12:08:36.726,-118.0134,38.1308,0.0,2.9,"30 km SSE of Mina, Nevada"
nn00725322,2020-05-15 12:07:03.571,-117.8116,38.2341,4.1,2.6,"31 km SE of Mina, Nevada"
nn00742948,2020-05-15 12:06:02.104,-117.9848,38.136,8.4,2.7,"30 km SSE of Mina, Nevada"
nn00725320,2020-05-15 12:03:51.164,-117.9006,38.1586,8.4,2.9,"31 km SE of Mina, Nevada"
nn00725321,2020-05-15 12:03:32.278,-117.8674,38.1642,9.3,2.8,"32 km SE of Mina, Nevada"
nn00725312,2020-05-15 12:00:41.572,-117.8104,38.1667,6.3,4.5,"36 km SE of Mina, Nevada"
us70009gka,2020-05-15 11:58:29.389,-117.8892,38.1681,10.0,3.5,"31 km SE of Mina, Nevada"
nn00725310,2020-05-15 11:57:00.918,-117.9028,38.1656,3.1,3.4,"30 km SE of Mina, Nevada"
nn00725306,2020-05-15 11:52:07.184,-117.9831,38.1469,5.8,4.8,"29 km SSE of Mina, Nevada"
nn00725303,2020-05-15 11:47:39.733,-117.777,38.1944,17.8,2.5,"36 km SE of Mina, Nevada"
nn00725300,2020-05-15 11:45:28.836,-117.9723,38.1324,7.3,3.4,"31 km SSE of Mina, Nevada"
nn00742909,2020-05-15 11:41:30.299,-117.7445,38.1812,0.0,3.0,"39 km SE of Mina, Nevada"
us70009gk3,2020-05-15 11:40:14.649,-118.0211,38.137,10.0,3.2,"29 km SSE of Mina, Nevada"
nn00742904,2020-05-15 11:34:56.293,-117.7624,38.1629,0.0,2.8,"39 km SE of Mina, Nevada"
nn00742902,2020-05-15 11:33:12.573,-118.0059,38.1291,0.0,3.0,"30 km SSE of Mina, Nevada"
nn00742898,2020-05-15 11:32:41.506,-117.9767,38.1464,6.0,3.0,"29 km SSE of Mina, Nevada"
nn00725296,2020-05-15 11:30:16.409,-117.9888,38.1337,5.5,4.0,"30 km SSE of Mina, Nevada"
nn00725291,2020-05-15 11:26:01.747,-117.8711,38.1811,6.8,5.1,"31 km SE of Mina, Nevada"
us70009gji,2020-05-15 11:25:42.463,-117.9736,38.1737,5.0,3.6,"26 km SSE of Mina, Nevada"
nn00742890,2020-05-15 11:21:47.241,-117.8718,38.2015,19.4,2.9,"29 km SE of Mina, Nevada"
nn00742885,2020-05-15 11:19:38.407,-118.0297,38.1607,16.2,3.4,"26 km SSE of Mina, Nevada"
nn00725284,2020-05-15 11:18:12.392,-117.9598,38.1596,3.8,4.9,"28 km SSE of Mina, Nevada"
nn00725330,2020-05-15 11:17:22.252,-117.9092,38.1485,5.1,3.8,"32 km SSE of Mina, Nevada"
nn00725279,2020-05-15 11:12:37.268,-117.8787,38.2029,6.7,4.0,"28 km SE of Mina, Nevada"
nn00742884,2020-05-15 11:11:32.736,-117.7692,38.188,18.0,3.5,"37 km SE of Mina, Nevada"
nn00725277,2020-05-15 11:09:09.140,-117.9952,38.1406,10.8,4.1,"29 km SSE of Mina, Nevada"
nn00725272,2020-05-15 11:03:27.176,-117.8497,38.1689,2.7,6.5,"Monte Cristo Range, NV Earthquake"
ci39200959,2020-05-15 08:21:00.700,-117.978,36.4576667,6.44,2.58,"16km SSE of Lone Pine, CA"
ci39200671,2020-05-14 23:37:40.040,-117.4188333,35.596,6.08,3.26,"19km S of Trona, CA"
ci39200135,2020-05-14 14:58:30.870,-119.614,34.2058333,9.72,2.52,"21km NNW of Santa Cruz Is. (E end), CA"
nc73384500,2020-05-13 21:00:19.730,-118.7525,38.0435,7.02,2.51,"29km SE of Bodie, CA"
nc73384355,2020-05-13 10:57:25.610,-120.3688333,39.301,3.35,2.53,"16km W of Truckee, CA"
ci38491946,2020-05-13 09:03:47.210,-117.9768333,36.4545,4.45,2.93,"17km SSE of Lone Pine, CA"
ci38491842,2020-05-13 05:29:42.500,-117.506,35.6608333,2.83,2.52,"15km SW of Searles Valley, CA"
ci38491706,2020-05-13 01:31:08.080,-116.5211667,33.499,10.16,3.15,"15km ESE of Anza, CA"
nc73384075,2020-05-12 18:15:13.700,-118.025,37.4503333,13.02,3.45,"10km NNW of Deep Springs, CA"
ci38491186,2020-05-12 17:15:44.790,-116.0171667,32.8671667,10.39,3.32,"15km N of Ocotillo, CA"
ci38490402,2020-05-12 02:46:47.250,-116.0231667,33.0118333,9.89,3.3,"18km SE of Ocotillo Wells, CA"
nn00725052,2020-05-12 01:39:31.586,-115.5076,37.4342,13.5,2.8,"30 km SW of Hiko, Nevada"
ci38490210,2020-05-11 22:59:16.700,-117.5521667,35.7136667,4.63,2.58,"15km WSW of Searles Valley, CA"
nc73383660,2020-05-11 20:43:36.810,-118.6993333,38.0066667,-0.66,3.1,"36km SE of Bodie, CA"
nc73383655,2020-05-11 20:26:07.410,-118.7035,38.0055,-1.0,3.49,"35km SE of Bodie, CA"
ci38489754,2020-05-11 16:40:54.560,-116.5041667,33.4975,12.49,3.1,"17km ESE of Anza, CA"
nc73383490,2020-05-11 12:31:27.180,-123.4158333,41.0496667,36.55,2.75,"22km NE of Willow Creek, CA"
ci38489410,2020-05-11 12:30:15.750,-116.0171667,33.023,8.12,2.67,"17km SE of Ocotillo Wells, CA"
nc73383430,2020-05-11 10:02:16.290,-118.8825,37.6301667,4.98,2.79,"8km E of Mammoth Lakes, CA"
nc73383395,2020-05-11 07:44:38.530,-118.5823333,37.4955,10.87,2.78,"9km N of Round Valley, CA"
nn00724942,2020-05-11 05:29:29.325,-119.3824,40.6255,8.7,2.7,"3 km SW of Gerlach, Nevada"
ci38488706,2020-05-11 00:44:43.540,-116.0243333,33.0166667,8.06,2.92,"17km SE of Ocotillo Wells, CA"
ci38488354,2020-05-10 22:07:40.370,-116.0201667,33.0183333,10.16,4.54,"17km SE of Ocotillo Wells, CA"
ci38488298,2020-05-10 20:48:26.760,-116.3,33.9773333,2.0,2.58,"18km S of Joshua Tree, CA"
ci38486594,2020-05-09 09:59:14.440,-117.3358333,35.9566667,3.19,2.93,"22km N of Trona, CA"
ci38486090,2020-05-08 23:40:48.690,-118.5275,35.3048333,3.9,2.6,"20km NNW of Tehachapi, CA"
ci38485930,2020-05-08 20:35:33.270,-117.4305,35.5598333,4.1,2.62,"23km SSW of Trona, CA"
nc73381925,2020-05-08 16:43:34.310,-118.7521667,38.0556667,4.01,2.88,"29km SE of Bodie, CA"
us70009cel,2020-05-08 14:55:08.468,-118.7414,38.0472,6.02,3.7,"34 km NW of Benton, California"
nc73381585,2020-05-07 23:49:11.820,-120.563,36.0003333,4.64,2.81,"16km NW of Parkfield, CA"
ci38483666,2020-05-07 07:35:04.620,-117.9756667,36.4588333,5.34,2.64,"16km SSE of Lone Pine, CA"
ci38483562,2020-05-07 05:03:08.320,-117.5881667,36.1041667,1.34,2.77,"33km ENE of Coso Junction, CA"
nc73381160,2020-05-06 20:11:23.830,-123.425,41.0468333,36.5,2.59,"21km NE of Willow Creek, CA"
ci38482138,2020-05-06 08:29:03.920,-115.6158333,33.1885,4.76,2.51,"11km WSW of Niland, CA"
ci38482130,2020-05-06 08:27:05.150,-115.6156667,33.1843333,10.62,3.87,"11km SW of Niland, CA"
nc73380790,2020-05-06 05:54:12.930,-120.581,36.0201667,4.48,2.82,"19km NW of Parkfield, CA"
ci38481818,2020-05-06 02:57:05.140,-116.9368333,34.9813333,4.76,2.75,"12km NE of Barstow, CA"
ci38480762,2020-05-05 15:12:25.900,-117.976,36.4585,6.44,2.98,"16km SSE of Lone Pine, CA"
nc73380520,2020-05-05 13:32:26.910,-118.747,38.048,4.47,2.55,"30km SE of Bodie, CA"
nc73380150,2020-05-04 16:46:47.220,-121.5876667,36.7521667,2.71,2.9,"8km ESE of Prunedale, CA"
ci38479090,2020-05-04 14:43:16.430,-117.8935,36.087,5.15,2.62,"7km NE of Coso Junction, CA"
ci38478986,2020-05-04 13:35:36.370,-117.8921667,36.0875,5.09,2.56,"7km NE of Coso Junction, CA"
ci38478418,2020-05-03 21:45:40.180,-118.6113333,34.2571667,6.58,2.88,"1km W of Chatsworth, CA"
ci38478306,2020-05-03 19:17:33.270,-117.1046667,33.932,15.1,2.52,"8km SW of Calimesa, CA"
ci38477842,2020-05-03 10:19:24.720,-118.6093333,34.262,6.35,3.12,"1km NW of Chatsworth, CA"
nc73379665,2020-05-03 10:06:35.870,-121.9361667,39.593,19.36,2.64,"13km WSW of Durham, CA"
ci38477458,2020-05-02 23:44:37.050,-115.4306667,32.7553333,16.91,3.58,"8km SW of Holtville, CA"
nc73379165,2020-05-02 05:20:46.170,-120.451,39.1838333,3.78,2.79,"25km W of Sunnyside-Tahoe City, CA"
ci38476354,2020-05-02 03:01:44.710,-115.6178333,33.1806667,2.89,2.83,"11km SW of Niland, CA"
nn00724173,2020-05-01 17:02:09.214,-116.1495,37.8761,12.0,2.7,"44 km NW of Rachel, Nevada"
nc73378525,2020-04-30 09:57:19.930,-118.7358333,38.0511667,-0.8,2.81,"30km SE of Bodie, CA"
nn00724043,2020-04-30 03:41:22.560,-118.0871,37.9963,10.9,2.6,"36 km N of Dyer, Nevada"
ci39409760,2020-04-29 13:11:02.400,-117.6158333,35.7915,6.53,2.77,"19km W of Searles Valley, CA"
nc73378105,2020-04-29 12:10:38.360,-118.3685,37.3256667,8.42,3.73,"5km SSE of Bishop, CA"
nc73378025,2020-04-29 09:50:13.440,-122.0145,39.7765,15.75,2.83,"4km N of Hamilton City, CA"
ci39409056,2020-04-28 21:15:12.580,-117.6485,35.8161667,1.97,2.57,"22 km N of Ridgecrest, CA"
ci39408848,2020-04-28 18:40:21.240,-117.6668333,35.8658333,7.22,2.54,"23km ESE of Little Lake, CA"
nc73377750,2020-04-28 17:49:35.180,-118.7511667,38.0458333,2.79,2.85,"29km SE of Bodie, CA"
nc73377615,2020-04-28 06:19:19.770,-118.7666667,38.0396667,7.6,2.64,"29km SE of Bodie, CA"
ci39406880,2020-04-27 03:46:00.410,-117.4963333,35.6738333,8.76,4.0,"13km SW of Searles Valley, CA"
nn00723572,2020-04-24 11:11:04.206,-115.0466,37.4622,12.2,2.5,"15 km NE of Alamo, Nevada"
ci39402088,2020-04-23 03:31:16.780,-118.5851667,35.2998333,5.94,2.7,"22km NNW of Tehachapi, CA"
nn00723444,2020-04-22 20:49:03.791,-117.1728,38.6155,3.1,3.2,"61 km N of Tonopah, Nevada"
ci39400304,2020-04-22 07:03:47.740,-118.3495,33.989,11.6,3.69,"1km S of View Park-Windsor Hills, CA"
ci39399720,2020-04-21 18:20:44.300,-116.7465,35.9628333,2.26,2.67,"43km W of Shoshone, CA"
nn00723307,2020-04-21 11:03:06.326,-118.6587,38.0714,4.9,2.6,"32 km NNW of Benton, California"
nc73374335,2020-04-21 07:51:37.750,-118.7565,38.0416667,3.11,3.27,"29km SE of Bodie, CA"
nc73374265,2020-04-21 05:13:31.300,-118.7553333,38.0443333,6.84,4.01,"29km SE of Bodie, CA"
nc73374240,2020-04-21 04:14:17.630,-118.754,38.0443333,4.67,2.58,"29km SE of Bodie, CA"
nc73374120,2020-04-21 00:12:22.830,-118.7506667,38.0468333,8.63,2.94,"29km SE of Bodie, CA"
ci39398768,2020-04-20 23:27:58.260,-117.4225,35.6176667,10.12,2.74,"17km S of Searles Valley, CA"
ci39398080,2020-04-20 18:28:20.810,-116.7961667,33.4841667,5.96,2.53,"8km NE of Aguanga, CA"
nc73373940,2020-04-20 18:12:08.900,-121.9533333,37.843,10.88,2.5,"1km NNE of Diablo, CA"
nc73373615,2020-04-20 04:40:37.790,-118.7296667,38.0588333,1.63,2.89,"30km SE of Bodie, CA"
nc73373425,2020-04-19 22:01:51.930,-118.7206667,38.0588333,4.21,2.51,"31km ESE of Bodie, CA"
nc73373345,2020-04-19 17:37:06.690,-118.7636667,38.0435,6.63,2.93,"29km SE of Bodie, CA"
ci39396176,2020-04-19 08:34:49.120,-119.427,34.4815,0.08,3.43,"12km NE of Carpinteria, CA"
ci39395096,2020-04-18 13:03:01.490,-117.3618333,35.9998333,2.36,3.39,"26km N of Searles Valley, CA"
ci39395080,2020-04-18 12:50:14.780,-117.3606667,36.0,2.19,3.44,"26km N of Searles Valley, CA"
ci39394672,2020-04-18 04:41:02.950,-116.8391667,33.7126667,16.39,2.96,"6km SE of Valle Vista, CA"
nc73372290,2020-04-17 23:53:15.560,-118.7566667,38.0475,6.07,2.78,"29km SE of Bodie, CA"
ci39393256,2020-04-17 11:19:25.010,-116.5153333,33.4885,9.5,2.53,"16km ESE of Anza, CA"
nc73372055,2020-04-17 10:13:39.680,-118.7983333,38.0381667,10.85,3.26,"27km SE of Bodie, CA"
nc73371980,2020-04-17 06:52:49.200,-118.7575,38.0493333,6.34,3.2,"29km SE of Bodie, CA"
nc73371960,2020-04-17 05:44:04.720,-118.7308333,38.0593333,8.4,3.67,"30km SE of Bodie, CA"
nc73371835,2020-04-16 21:52:19.620,-118.75,38.0531667,1.82,2.52,"29km SE of Bodie, CA"
nc73371790,2020-04-16 19:01:06.420,-118.752,38.0461667,4.45,2.51,"29km SE of Bodie, CA"
nc73371730,2020-04-16 16:22:51.100,-118.7468333,38.0466667,2.73,2.92,"30km SE of Bodie, CA"
nc73371655,2020-04-16 13:49:06.380,-118.7508333,38.0518333,4.32,3.98,"29km SE of Bodie, CA"
nc73371650,2020-04-16 13:28:35.370,-118.7495,38.0478333,4.73,3.34,"29km SE of Bodie, CA"
nc73371625,2020-04-16 13:01:37.960,-118.7471667,38.0505,4.51,2.95,"29km SE of Bodie, CA"
nc73371600,2020-04-16 11:56:19.380,-118.7466667,38.0466667,4.42,3.3,"30km SE of Bodie, CA"
ci39390888,2020-04-16 02:37:26.470,-116.7781667,34.3326667,4.38,2.85,"10km NE of Big Bear City, CA"
nc73371210,2020-04-15 20:13:05.120,-118.753,38.046,8.2,3.88,"29km SE of Bodie, CA"
ci39389104,2020-04-15 07:14:46.610,-117.5943333,35.7818333,7.08,2.55,"17km W of Searles Valley, CA"
nc73370810,2020-04-15 03:07:03.700,-118.7515,38.0473333,8.06,2.95,"29km SE of Bodie, CA"
nn00725023,2020-04-14 23:50:19.938,-119.2055,40.7258,7.3,2.7,"4 km SSE of Burning Man Earth, Nevada"
nc73370670,2020-04-14 20:28:08.200,-118.7466667,38.0441667,7.66,2.92,"30km SE of Bodie, CA"
nc73370660,2020-04-14 20:11:02.010,-118.7955,38.0346667,10.08,2.66,"27km SE of Bodie, CA"
nc73370535,2020-04-14 15:26:12.200,-118.7321667,38.0528333,4.41,2.67,"30km SE of Bodie, CA"
nc73370430,2020-04-14 12:37:35.120,-121.0641667,36.5631667,10.17,2.64,"8km ENE of Pinnacles, CA"
ci39387336,2020-04-14 06:14:28.420,-117.847,36.1106667,3.84,3.26,"12km NE of Coso Junction, CA"
ci39386896,2020-04-13 23:36:22.930,-117.4265,35.6741667,5.97,3.19,"11km S of Searles Valley, CA"
nc73369915,2020-04-13 19:04:07.560,-118.7305,38.0555,8.96,3.25,"30km SE of Bodie, CA"
nc73369855,2020-04-13 16:25:40.370,-118.7235,38.059,2.07,2.55,"30km SE of Bodie, CA"
nc73369790,2020-04-13 14:27:45.090,-118.7325,38.0578333,4.1,3.23,"30km SE of Bodie, CA"
nc73369765,2020-04-13 14:07:50.220,-118.7235,38.0608333,5.33,2.56,"30km ESE of Bodie, CA"
nc73369710,2020-04-13 12:09:48.170,-118.7288333,38.0566667,9.05,2.92,"30km SE of Bodie, CA"
ci39385752,2020-04-13 11:58:54.530,-117.7421667,35.9061667,7.76,2.63,"15km ESE of Little Lake, CA"
nn00722232,2020-04-13 10:27:40.140,-117.1873,41.9024,2.5,3.6,"45 km ESE of McDermitt, Nevada"
nc73369480,2020-04-13 06:38:48.810,-118.7356667,38.0503333,7.06,2.88,"30km SE of Bodie, CA"
nc73369445,2020-04-13 05:07:02.020,-118.7456667,38.0486667,4.17,2.57,"30km SE of Bodie, CA"
nc73369395,2020-04-13 04:09:24.070,-118.7436667,38.0473333,2.58,2.65,"30km SE of Bodie, CA"
nc73369355,2020-04-13 02:10:34.110,-118.7288333,38.0588333,6.27,3.04,"30km SE of Bodie, CA"
nc73368985,2020-04-12 17:40:14.510,-118.727,38.0563333,6.43,2.79,"30km SE of Bodie, CA"
nc73368885,2020-04-12 15:20:01.130,-118.7285,38.0568333,8.27,3.1,"30km SE of Bodie, CA"
nc73368840,2020-04-12 14:02:54.520,-118.7313333,38.0546667,3.9,2.51,"30km SE of Bodie, CA"
nc73368760,2020-04-12 11:21:53.430,-118.7271667,38.0585,9.76,2.95,"30km SE of Bodie, CA"
nc73368690,2020-04-12 09:20:55.180,-118.7305,38.0525,1.83,2.97,"30km SE of Bodie, CA"
nc73368640,2020-04-12 07:49:21.490,-118.7526667,38.0445,4.5,2.8,"29km SE of Bodie, CA"
nc73368630,2020-04-12 07:35:35.180,-118.7443333,38.047,2.58,2.51,"30km SE of Bodie, CA"
nc73368605,2020-04-12 07:20:05.080,-118.7273333,38.054,4.16,2.93,"30km SE of Bodie, CA"
nc73368470,2020-04-12 04:11:09.680,-118.7258333,38.0565,4.01,2.69,"30km SE of Bodie, CA"
nc73368380,2020-04-12 02:16:53.690,-118.7485,38.0476667,7.24,2.73,"29km SE of Bodie, CA"
nc73368325,2020-04-12 01:12:01.910,-118.7283333,38.0551667,4.26,2.87,"30km SE of Bodie, CA"
nc73368295,2020-04-12 00:42:55.420,-118.7403333,38.0485,-0.36,2.52,"30km SE of Bodie, CA"
nc73368230,2020-04-11 23:43:57.130,-118.7368333,38.0545,7.64,2.97,"30km SE of Bodie, CA"
nc73368195,2020-04-11 23:04:42.910,-118.7516667,38.0466667,2.76,2.58,"29km SE of Bodie, CA"
nc73368165,2020-04-11 22:35:14.780,-118.7331667,38.0568333,2.83,2.84,"30km SE of Bodie, CA"
nc73368115,2020-04-11 21:53:10.460,-118.727,38.056,2.6,2.64,"30km SE of Bodie, CA"
nc73368105,2020-04-11 21:50:47.110,-118.746,38.0458333,-0.54,2.55,"30km SE of Bodie, CA"
nc73368095,2020-04-11 21:36:45.620,-118.7513333,38.0468333,6.34,4.03,"29km SE of Bodie, CA"
nc73368060,2020-04-11 21:12:01.690,-118.7355,38.0535,2.6,2.9,"30km SE of Bodie, CA"
nc73367980,2020-04-11 20:23:02.680,-118.7535,38.0445,3.53,2.98,"29km SE of Bodie, CA"
nc73367920,2020-04-11 19:36:50.800,-118.7401667,38.0496667,4.79,2.93,"30km SE of Bodie, CA"
nc73367900,2020-04-11 19:20:08.820,-118.7293333,38.0565,8.89,3.36,"30km SE of Bodie, CA"
nc73367760,2020-04-11 18:08:59.940,-118.7458333,38.0481667,2.62,2.92,"30km SE of Bodie, CA"
nc73367750,2020-04-11 18:02:23.640,-118.7376667,38.0543333,9.68,3.23,"30km SE of Bodie, CA"
nc71112204,2020-04-11 18:02:20.750,-118.728,38.0568333,6.44,3.2,"30km SE of Bodie, CA"
nc73367715,2020-04-11 17:53:45.120,-118.7218333,38.0581667,8.21,3.03,"31km SE of Bodie, CA"
nc73367710,2020-04-11 17:52:53.000,-118.7271667,38.0526667,2.64,2.53,"30km SE of Bodie, CA"
nc73367655,2020-04-11 17:10:38.520,-118.7563333,38.0461667,2.73,2.85,"29km SE of Bodie, CA"
nc73367635,2020-04-11 16:57:46.390,-118.7478333,38.0446667,7.47,3.71,"30km SE of Bodie, CA"
nc73367640,2020-04-11 16:57:11.760,-118.7483333,38.0455,7.96,3.95,"30km SE of Bodie, CA"
nc73367615,2020-04-11 16:46:49.980,-118.7436667,38.0458333,6.22,2.87,"30km SE of Bodie, CA"
nc73367590,2020-04-11 16:29:50.950,-118.7471667,38.0471667,1.97,3.56,"30km SE of Bodie, CA"
nc73367580,2020-04-11 16:26:41.390,-118.7263333,38.0558333,4.82,2.57,"30km SE of Bodie, CA"
nc73367575,2020-04-11 16:22:50.940,-118.758,38.0421667,8.94,4.57,"29km SE of Bodie, CA"
